"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>3"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>5"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Blue Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Silver Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Green Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Gold Metallic Pu</li> <li>Fit Guide: True to Size</li>"
"<p>4"" Heel Peep Toe Slide</p> <ul> <li>Color: Red Metallic Pu</li> <li>Fit Guide: True to Size</li>"
